graph_id,node_id,label,train_mask,val_mask,test_mask,feat_feature_00,feat_feature_01,feat_feature_02,feat_feature_03,feat_feature_04,X,Y,Z
0,299,0,True,False,False,0.0,0.0,0.0,1.0,0.0,66.241364,81.428566,9.5
0,300,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534443,39.599241,13.3
0,301,0,True,False,False,0.0,0.0,0.0,1.0,0.0,77.386951,68.943401,1.9
0,302,0,True,False,False,1.0,0.0,0.0,0.0,0.0,68.520798,15.721958,-3.0
0,303,0,True,False,False,0.0,0.0,0.0,1.0,0.0,25.97479,21.261207,13.3
0,304,0,True,False,False,0.0,0.0,0.0,1.0,0.0,105.308171,32.036996,13.3
0,305,0,True,False,False,0.0,0.0,0.0,1.0,0.0,102.457394,21.034175,9.5
0,306,0,True,False,False,1.0,0.0,0.0,0.0,0.0,34.71808,73.798249,-3.0
0,307,0,True,False,False,1.0,0.0,0.0,0.0,0.0,51.61944,22.981495,-3.0
0,308,0,True,False,False,0.0,0.0,0.0,1.0,0.0,25.974791,21.261208,9.5
0,309,0,True,False,False,0.0,0.0,0.0,1.0,0.0,22.754617,46.934458,13.3
0,310,0,True,False,False,0.0,0.0,0.0,1.0,0.0,59.974566,78.762569,13.3
0,311,0,True,False,False,0.0,0.0,0.0,1.0,0.0,75.901882,81.428566,5.7
0,312,0,True,False,False,0.0,0.0,0.0,1.0,0.0,77.386951,49.895817,5.7
0,313,0,True,False,False,0.0,0.0,0.0,1.0,0.0,96.017048,32.036996,13.3
0,314,0,True,False,False,0.0,0.0,1.0,0.0,0.0,42.238512,43.54662,9.5
0,315,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.314271,43.266849,9.5
0,316,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534443,43.26685,5.7
0,317,0,True,False,False,1.0,0.0,0.0,0.0,0.0,26.267402,15.721958,-3.0
0,318,0,True,False,False,0.0,0.0,1.0,0.0,0.0,58.339376,46.721218,13.3
0,319,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194964,28.596421,13.3
0,320,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194963,21.261207,13.3
0,321,0,True,False,False,1.0,0.0,0.0,0.0,0.0,93.872837,37.500569,-3.0
0,322,0,True,False,False,0.0,0.0,0.0,1.0,0.0,66.241364,74.529694,13.3
0,323,0,True,False,False,0.0,0.0,1.0,0.0,0.0,58.339377,43.546619,6.583456
0,324,0,True,False,False,1.0,0.0,0.0,0.0,0.0,9.366043,8.462421,-3.0
0,325,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.31427,32.264028,13.3
0,326,0,True,False,False,0.0,0.0,1.0,0.0,0.0,55.119203,43.546619,9.5
0,327,0,True,False,False,0.0,0.0,0.0,1.0,0.0,74.440242,59.419609,1.9
0,328,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194964,24.928814,13.3
0,329,0,True,False,False,0.0,0.0,0.0,1.0,0.0,60.595144,21.034175,9.5
0,330,0,True,False,False,0.0,0.0,0.0,1.0,0.0,73.475837,32.036996,1.9
0,331,0,True,False,False,0.0,0.0,0.0,1.0,0.0,86.356529,24.701782,5.7
0,332,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194964,13.925992,13.3
0,333,0,True,False,False,0.0,0.0,0.0,1.0,0.0,96.017048,24.701782,13.3
0,334,0,True,False,False,0.0,0.0,1.0,0.0,0.0,42.238512,43.54662,13.3
0,335,0,True,False,False,0.0,0.0,0.0,1.0,0.0,77.386951,68.943401,5.7
0,336,0,True,False,False,0.0,0.0,1.0,0.0,0.0,48.678857,43.546619,13.3
0,337,0,True,False,False,1.0,0.0,0.0,0.0,0.0,17.816723,15.721958,-3.0
0,338,0,True,False,False,1.0,0.0,0.0,0.0,0.0,51.61944,44.760106,-3.0
0,339,0,True,False,False,0.0,0.0,0.0,1.0,0.0,60.595144,32.036996,5.7
0,340,0,True,False,False,0.0,0.0,1.0,0.0,0.0,42.238512,46.721218,9.5
0,341,0,True,False,False,0.0,0.0,0.0,1.0,0.0,92.796875,21.034175,5.7
0,342,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.999897,43.546619,5.7
0,343,0,True,False,False,0.0,0.0,0.0,1.0,0.0,83.136357,32.036996,9.5
0,344,0,True,False,False,0.0,0.0,0.0,1.0,0.0,105.308171,28.369389,5.7
0,345,0,True,False,False,0.0,0.0,0.0,1.0,0.0,70.255664,24.701782,5.7
0,346,0,True,False,False,0.0,0.0,0.0,1.0,0.0,76.781151,43.546619,5.7
0,347,0,True,False,False,1.0,0.0,0.0,0.0,0.0,9.366043,59.279178,-3.0
0,348,0,True,False,False,1.0,0.0,0.0,0.0,0.0,85.422157,73.798248,-3.0
0,349,0,True,False,False,0.0,0.0,0.0,1.0,0.0,64.779722,43.546619,13.3
0,350,0,True,False,False,0.0,0.0,0.0,1.0,0.0,59.974565,78.76257,5.7
0,351,0,True,False,False,0.0,0.0,0.0,1.0,0.0,76.781151,43.546619,9.5
0,352,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.681709,81.428566,13.3
0,353,0,True,False,False,0.0,0.0,0.0,1.0,0.0,105.30817,21.034175,9.5
0,354,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194964,24.928814,9.5
0,355,0,True,False,False,0.0,0.0,0.0,1.0,0.0,73.475837,21.034175,9.5
0,356,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.681709,74.529694,13.3
0,357,0,True,False,False,1.0,0.0,0.0,0.0,0.0,34.71808,44.760105,-3.0
0,358,0,True,False,False,1.0,0.0,0.0,0.0,0.0,51.61944,30.241031,-3.0
0,359,0,True,False,False,0.0,0.0,0.0,1.0,0.0,25.97479,13.925992,1.9
0,360,0,True,False,False,0.0,0.0,0.0,1.0,0.0,89.576702,21.034175,1.9
0,361,0,True,False,False,0.0,0.0,0.0,1.0,0.0,102.457393,24.701782,9.5
0,362,0,True,False,False,1.0,0.0,0.0,0.0,0.0,17.816723,44.760105,-3.0
0,363,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534444,24.928814,13.3
0,364,0,True,False,False,0.0,0.0,0.0,1.0,0.0,102.457394,28.369388,5.7
0,365,0,True,False,False,0.0,0.0,0.0,1.0,0.0,75.901882,78.76257,9.5
0,366,0,True,False,False,1.0,0.0,0.0,0.0,0.0,68.520798,52.019642,-3.0
0,367,0,True,False,False,1.0,0.0,0.0,0.0,0.0,102.323517,52.019642,-3.0
0,368,0,True,False,False,0.0,0.0,0.0,1.0,0.0,77.386951,65.768803,5.7
0,369,0,True,False,False,0.0,1.0,0.0,0.0,0.0,52.541252,42.548054,2.783456
0,370,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.035492,24.701782,13.3
0,371,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534444,28.596421,13.3
0,372,0,True,False,False,0.0,0.0,0.0,1.0,0.0,96.017048,24.701782,1.9
0,373,0,True,False,False,1.0,0.0,0.0,0.0,0.0,26.267402,59.279178,-3.0
0,374,0,True,False,False,0.0,0.0,0.0,1.0,0.0,25.97479,28.596421,5.7
0,375,0,True,False,False,0.0,0.0,0.0,1.0,0.0,83.136357,28.369388,13.3
0,376,0,True,False,False,0.0,0.0,0.0,1.0,0.0,22.754617,17.5936,1.9
0,377,0,True,False,False,0.0,0.0,0.0,1.0,0.0,70.255665,32.036996,1.9
0,378,0,True,False,False,0.0,0.0,0.0,1.0,0.0,74.440242,43.546619,5.7
0,379,0,True,False,False,0.0,0.0,0.0,1.0,0.0,92.796875,24.701782,5.7
0,380,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.220069,68.943401,5.7
0,381,0,True,False,False,0.0,0.0,0.0,1.0,0.0,66.241364,81.428566,5.7
0,382,0,True,False,False,0.0,0.0,0.0,1.0,0.0,25.974791,32.264028,5.7
0,383,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534443,13.925992,5.7
0,384,0,True,False,False,0.0,0.0,0.0,1.0,0.0,70.255665,24.701782,13.3
0,385,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.999897,68.943401,1.9
0,386,0,True,False,False,0.0,0.0,0.0,1.0,0.0,73.475837,24.701782,5.7
0,387,0,True,False,False,0.0,0.0,0.0,1.0,0.0,63.815319,28.369389,9.5
0,388,0,True,False,False,1.0,0.0,0.0,0.0,0.0,17.816723,73.798248,-3.0
0,389,0,True,False,False,1.0,0.0,0.0,0.0,0.0,102.323517,59.279179,-3.0
0,390,0,True,False,False,0.0,0.0,0.0,1.0,0.0,86.356529,32.036996,1.9
0,391,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534444,46.934458,1.9
0,392,0,True,False,False,1.0,0.0,0.0,0.0,0.0,68.520798,66.538713,-3.0
0,393,0,True,False,False,1.0,0.0,0.0,0.0,0.0,110.774197,22.981495,-3.0
0,394,0,True,False,False,0.0,0.0,0.0,1.0,0.0,63.815319,28.369389,1.9
0,395,0,True,False,False,0.0,0.0,0.0,1.0,0.0,64.779722,65.768802,1.9
0,396,0,True,False,False,1.0,0.0,0.0,0.0,0.0,60.070118,88.317322,-3.0
0,397,0,True,False,False,0.0,0.0,0.0,1.0,0.0,25.974791,21.261208,1.9
0,398,0,True,False,False,0.0,0.0,0.0,1.0,0.0,31.780201,17.5936,9.5
0,399,0,True,False,False,0.0,0.0,0.0,1.0,0.0,64.779722,65.768802,5.7
0,400,0,True,False,False,0.0,0.0,0.0,1.0,0.0,73.475837,28.369388,13.3
0,401,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.999897,62.594205,1.9
0,402,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534444,24.928814,9.5
0,403,0,True,False,False,0.0,0.0,0.0,1.0,0.0,89.576702,32.036996,13.3
0,404,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.31427,46.934458,13.3
0,405,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.999897,43.546619,13.3
0,406,0,True,False,False,0.0,0.0,0.0,1.0,0.0,77.386951,53.070414,1.9
0,407,0,True,False,False,0.0,0.0,0.0,1.0,0.0,99.23722,21.034175,1.9
0,408,0,True,False,False,1.0,0.0,0.0,0.0,0.0,85.422157,59.279178,-3.0
0,409,0,True,False,False,0.0,0.0,0.0,1.0,0.0,96.017048,32.036996,9.5
0,410,0,True,False,False,0.0,0.0,1.0,0.0,0.0,51.899031,46.721218,9.5
0,411,0,True,False,False,0.0,0.0,0.0,1.0,0.0,70.255664,21.034175,13.3
0,412,0,True,False,False,0.0,0.0,0.0,1.0,0.0,76.781151,46.721218,1.9
0,413,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.999897,46.721218,9.5
0,414,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194963,28.596421,1.9
0,415,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.220069,53.070414,1.9
0,416,0,True,False,False,0.0,0.0,0.0,1.0,0.0,89.576702,24.701782,13.3
0,417,0,True,False,False,0.0,0.0,0.0,1.0,0.0,69.461536,81.428566,5.7
0,418,0,True,False,False,0.0,0.0,0.0,1.0,0.0,76.69601,32.036996,9.5
0,419,0,True,False,False,0.0,0.0,0.0,1.0,0.0,75.901882,78.76257,5.7
0,420,0,True,False,False,0.0,0.0,0.0,1.0,0.0,79.916184,24.701782,1.9
0,421,0,True,False,False,0.0,0.0,0.0,1.0,0.0,89.576702,32.036996,9.5
0,422,0,True,False,False,0.0,0.0,0.0,1.0,0.0,74.440242,43.546619,13.3
0,423,0,True,False,False,0.0,0.0,0.0,1.0,0.0,96.017048,32.036996,5.7
0,424,0,True,False,False,1.0,0.0,0.0,0.0,0.0,60.070118,44.760105,-3.0
0,425,0,True,False,False,1.0,0.0,0.0,0.0,0.0,76.971478,88.317321,-3.0
0,426,0,True,False,False,0.0,0.0,0.0,1.0,0.0,105.308171,24.701782,5.7
0,427,0,True,False,False,1.0,0.0,0.0,0.0,0.0,60.070118,22.981495,-3.0
0,428,0,True,False,False,0.0,0.0,0.0,1.0,0.0,79.916184,32.036996,13.3
0,429,0,True,False,False,0.0,0.0,0.0,1.0,0.0,102.457393,32.036996,9.5
0,430,0,True,False,False,0.0,0.0,0.0,1.0,0.0,66.241364,74.529694,1.9
0,431,0,True,False,False,0.0,0.0,0.0,1.0,0.0,70.255665,28.369389,9.5
0,432,0,True,False,False,1.0,0.0,0.0,0.0,0.0,17.816723,88.317322,-3.0
0,433,0,True,False,False,0.0,0.0,0.0,1.0,0.0,76.69601,28.369389,9.5
0,434,0,True,False,False,0.0,0.0,1.0,0.0,0.0,35.081803,46.721218,6.583456
0,435,0,True,False,False,0.0,0.0,0.0,1.0,0.0,31.780201,24.928814,1.9
0,436,0,True,False,False,0.0,0.0,0.0,1.0,0.0,73.475837,28.369388,5.7
0,437,0,True,False,False,1.0,0.0,0.0,0.0,0.0,60.070118,81.057785,-3.0
0,438,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194964,17.5936,9.5
0,439,0,True,False,False,0.0,0.0,0.0,1.0,0.0,92.796875,32.036996,5.7
0,440,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534443,21.261208,9.5
0,441,0,True,False,False,0.0,0.0,0.0,1.0,0.0,96.017048,21.034175,9.5
0,442,0,True,False,False,0.0,0.0,0.0,1.0,0.0,75.901882,78.76257,13.3
0,443,0,True,False,False,1.0,0.0,0.0,0.0,0.0,17.816723,59.279178,-3.0
0,444,0,True,False,False,0.0,0.0,0.0,1.0,0.0,75.901882,81.428566,13.3
0,445,0,True,False,False,0.0,0.0,0.0,1.0,0.0,64.779722,59.419609,1.9
0,446,0,True,False,False,0.0,0.0,0.0,1.0,0.0,63.815319,24.701782,13.3
0,447,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534444,43.266849,9.5
0,448,0,True,False,False,1.0,0.0,0.0,0.0,0.0,110.774197,37.500569,-3.0
0,449,0,True,False,False,1.0,0.0,0.0,0.0,0.0,51.61944,59.279178,-3.0
0,450,0,True,False,False,0.0,0.0,0.0,1.0,0.0,83.136356,21.034175,13.3
0,451,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.68171,78.76257,1.9
0,452,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.999897,68.943401,5.7
0,453,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.314271,35.931635,13.3
0,454,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194963,24.928814,1.9
0,455,0,True,False,False,0.0,0.0,0.0,1.0,0.0,96.017048,21.034175,5.7
0,456,0,True,False,False,1.0,0.0,0.0,0.0,0.0,68.520798,73.798248,-3.0
0,457,0,True,False,False,0.0,0.0,0.0,1.0,0.0,64.779722,46.721218,5.7
0,458,0,True,False,False,0.0,0.0,0.0,1.0,0.0,25.97479,13.925993,13.3
0,459,0,True,False,False,1.0,0.0,0.0,0.0,0.0,93.872837,44.760105,-3.0
0,460,0,True,False,False,0.0,0.0,0.0,1.0,0.0,63.021192,81.428566,13.3
0,461,0,True,False,False,0.0,0.0,0.0,1.0,0.0,76.69601,28.369389,13.3
0,462,0,True,False,False,0.0,0.0,0.0,1.0,0.0,83.136357,28.369389,1.9
0,463,0,True,False,False,1.0,0.0,0.0,0.0,0.0,9.366043,22.981495,-3.0
0,464,0,True,False,False,0.0,0.0,0.0,1.0,0.0,73.475837,21.034175,1.9
0,465,0,True,False,False,1.0,0.0,0.0,0.0,0.0,51.61944,81.057785,-3.0
0,466,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.681709,71.863697,5.7
0,467,0,True,False,False,0.0,0.0,1.0,0.0,0.0,45.458684,43.546619,6.583456
0,468,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.31427,17.5936,5.7
0,469,0,True,False,False,1.0,0.0,0.0,0.0,0.0,43.16876,15.721958,-3.0
0,470,0,True,False,False,0.0,0.0,0.0,1.0,0.0,99.23722,24.701782,9.5
0,471,0,True,False,False,0.0,0.0,0.0,1.0,0.0,69.461536,74.529693,9.5
0,472,0,True,False,False,0.0,0.0,0.0,1.0,0.0,64.779722,62.594206,5.7
0,473,0,True,False,False,0.0,0.0,0.0,1.0,0.0,69.461536,78.76257,17.1
0,474,0,True,False,False,0.0,0.0,1.0,0.0,0.0,58.339377,43.54662,9.5
0,475,0,True,False,False,0.0,0.0,0.0,1.0,0.0,64.779723,46.721218,9.5
0,476,0,True,False,False,0.0,0.0,0.0,1.0,0.0,70.255664,21.034175,1.9
0,477,0,True,False,False,1.0,0.0,0.0,0.0,0.0,60.070118,8.462421,-3.0
0,478,0,True,False,False,0.0,0.0,0.0,1.0,0.0,31.780201,28.596421,13.3
0,479,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.999897,49.895816,1.9
0,480,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.035491,28.369388,9.5
0,481,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.68171,71.863697,1.9
0,482,0,True,False,False,0.0,0.0,0.0,1.0,0.0,105.308171,24.701782,9.5
0,483,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194964,24.928814,5.7
0,484,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534444,35.931635,13.3
0,485,0,True,False,False,0.0,0.0,0.0,1.0,0.0,75.901883,71.863697,17.1
0,486,0,True,False,False,0.0,0.0,1.0,0.0,0.0,39.018339,43.546619,13.3
0,487,0,True,False,False,0.0,0.0,0.0,1.0,0.0,31.780201,13.925992,5.7
0,488,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.220069,46.721218,9.5
0,489,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.220069,49.895817,1.9
0,490,0,True,False,False,0.0,0.0,0.0,1.0,0.0,25.97479,13.925992,5.7
0,491,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.314271,17.5936,1.9
0,492,0,True,False,False,0.0,0.0,0.0,1.0,0.0,59.974565,81.428566,1.9
0,493,0,True,False,False,0.0,0.0,0.0,1.0,0.0,105.308171,24.701782,13.3
0,494,0,True,False,False,0.0,0.0,0.0,1.0,0.0,83.136356,32.036996,1.9
0,495,0,True,False,False,1.0,0.0,0.0,0.0,0.0,34.71808,22.981495,-3.0
0,496,0,True,False,False,0.0,0.0,0.0,1.0,0.0,73.475837,32.036996,13.3
0,497,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.999897,43.546619,9.5
0,498,0,True,False,False,0.0,0.0,0.0,1.0,0.0,64.779723,56.245011,1.9
0,499,0,True,False,False,1.0,0.0,0.0,0.0,0.0,93.872837,59.279178,-3.0
0,500,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.31427,21.261207,13.3
0,501,0,True,False,False,0.0,0.0,0.0,1.0,0.0,76.696011,24.701782,1.9
0,502,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.31427,24.928814,5.7
0,503,0,True,False,False,0.0,0.0,0.0,1.0,0.0,74.440242,49.895816,5.7
0,504,0,True,False,False,0.0,0.0,0.0,1.0,0.0,76.696011,21.034175,5.7
0,505,0,True,False,False,0.0,0.0,1.0,0.0,0.0,51.899031,43.546619,9.5
0,506,0,True,False,False,1.0,0.0,0.0,0.0,0.0,93.872837,22.981495,-3.0
0,507,0,True,False,False,0.0,0.0,0.0,1.0,0.0,73.475837,21.034175,13.3
0,508,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.31427,24.928814,1.9
0,509,0,True,False,False,0.0,0.0,0.0,1.0,0.0,63.021193,81.428566,5.7
0,510,0,True,False,False,1.0,0.0,0.0,0.0,0.0,76.971478,15.721958,-3.0
0,511,0,True,False,False,0.0,0.0,0.0,1.0,0.0,63.815319,24.701782,1.9
0,512,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.220069,56.24501,1.9
0,513,0,True,False,False,0.0,0.0,0.0,1.0,0.0,76.69601,24.701782,9.5
0,514,0,True,False,False,1.0,0.0,0.0,0.0,0.0,76.971478,52.019642,-3.0
0,515,0,True,False,False,0.0,0.0,1.0,0.0,0.0,45.458684,43.546619,9.5
0,516,0,True,False,False,0.0,0.0,0.0,1.0,0.0,70.255664,28.369388,1.9
0,517,0,True,False,False,0.0,0.0,0.0,1.0,0.0,96.017048,24.701782,9.5
0,518,0,True,False,False,0.0,0.0,0.0,1.0,0.0,31.780201,32.264028,9.5
0,519,0,True,False,False,0.0,0.0,1.0,0.0,0.0,61.559549,46.721218,6.583456
0,520,0,True,False,False,0.0,0.0,0.0,1.0,0.0,79.916184,21.034175,9.5
0,521,0,True,False,False,1.0,0.0,0.0,0.0,0.0,34.718081,15.721958,-3.0
0,522,0,True,False,False,0.0,0.0,0.0,1.0,0.0,73.475837,28.369388,9.5
0,523,0,True,False,False,0.0,0.0,0.0,1.0,0.0,99.237221,21.034175,5.7
0,524,0,True,False,False,1.0,0.0,0.0,0.0,0.0,68.520798,88.317322,-3.0
0,525,0,True,False,False,1.0,0.0,0.0,0.0,0.0,60.070118,37.500568,-3.0
0,526,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.220069,65.768802,5.7
0,527,0,True,False,False,0.0,0.0,0.0,1.0,0.0,66.241363,71.863697,5.7
0,528,0,True,False,False,0.0,0.0,0.0,1.0,0.0,74.440242,65.768803,1.9
0,529,0,True,False,False,0.0,0.0,0.0,1.0,0.0,102.457393,21.034175,1.9
0,530,0,True,False,False,1.0,0.0,0.0,0.0,0.0,60.070118,66.538714,-3.0
0,531,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194963,43.26685,5.7
0,532,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.681709,74.529693,9.5
0,533,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534444,28.596421,9.5
0,534,0,True,False,False,0.0,0.0,1.0,0.0,0.0,39.018339,43.546619,9.5
0,535,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.220069,46.721218,5.7
0,536,0,True,False,False,0.0,0.0,0.0,1.0,0.0,70.255665,21.034175,9.5
0,537,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.31427,24.928814,9.5
0,538,0,True,False,False,0.0,0.0,0.0,1.0,0.0,105.308171,24.701782,1.9
0,539,0,True,False,False,0.0,0.0,0.0,1.0,0.0,22.754618,46.934458,1.9
0,540,0,True,False,False,0.0,0.0,0.0,1.0,0.0,63.021193,78.76257,1.9
0,541,0,True,False,False,1.0,0.0,0.0,0.0,0.0,85.422157,44.760105,-3.0
0,542,0,True,False,False,1.0,0.0,0.0,0.0,0.0,60.070118,52.019642,-3.0
0,543,0,True,False,False,0.0,0.0,1.0,0.0,0.0,55.119204,46.721218,6.583456
0,544,0,True,False,False,0.0,0.0,0.0,1.0,0.0,69.461536,78.762569,9.5
0,545,0,True,False,False,1.0,0.0,0.0,0.0,0.0,68.520798,37.500568,-3.0
0,546,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.314271,28.596421,9.5
0,547,0,True,False,False,0.0,0.0,0.0,1.0,0.0,105.30817,21.034175,5.7
0,548,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.681709,81.428566,9.5
0,549,0,True,False,False,0.0,0.0,0.0,1.0,0.0,31.780201,17.5936,5.7
0,550,0,True,False,False,0.0,0.0,0.0,1.0,0.0,92.796875,24.701782,13.3
0,551,0,True,False,False,0.0,0.0,0.0,1.0,0.0,63.021192,71.863697,17.1
0,552,0,True,False,False,0.0,0.0,0.0,1.0,0.0,29.194964,32.264028,9.5
0,553,0,True,False,False,0.0,0.0,0.0,1.0,0.0,64.779723,56.245011,5.7
0,554,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.31427,28.596421,5.7
0,555,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534443,39.599241,5.7
0,556,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.035491,32.036996,5.7
0,557,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.31427,21.261207,9.5
0,558,0,True,False,False,0.0,0.0,0.0,1.0,0.0,25.97479,28.596421,9.5
0,559,0,True,False,False,0.0,0.0,0.0,1.0,0.0,75.901882,78.76257,17.1
0,560,0,True,False,False,0.0,0.0,0.0,1.0,0.0,74.440242,62.594206,1.9
0,561,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.314271,46.934458,9.5
0,562,0,True,False,False,1.0,0.0,0.0,0.0,0.0,85.422157,37.500568,-3.0
0,563,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.314271,17.5936,13.3
0,564,0,True,False,False,1.0,0.0,0.0,0.0,0.0,34.71808,88.317321,-3.0
0,565,0,True,False,False,0.0,0.0,0.0,1.0,0.0,105.30817,21.034175,1.9
0,566,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534443,21.261208,13.3
0,567,0,True,False,False,0.0,0.0,0.0,1.0,0.0,74.440242,46.721218,1.9
0,568,0,True,False,False,0.0,0.0,0.0,1.0,0.0,69.461536,74.529693,13.3
0,569,0,True,False,False,0.0,0.0,0.0,1.0,0.0,105.308171,28.369388,1.9
0,570,0,True,False,False,0.0,0.0,0.0,1.0,0.0,76.69601,21.034175,1.9
0,571,0,True,False,False,0.0,0.0,0.0,1.0,0.0,79.916184,32.036996,9.5
0,572,0,True,False,False,0.0,0.0,0.0,1.0,0.0,63.021193,74.529693,5.7
0,573,0,True,False,False,0.0,0.0,0.0,1.0,0.0,19.534443,24.928814,1.9
0,574,0,True,False,False,1.0,0.0,0.0,0.0,0.0,26.267402,44.760105,-3.0
0,575,0,True,False,False,0.0,0.0,0.0,1.0,0.0,31.780201,21.261207,5.7
0,576,0,True,False,False,0.0,0.0,1.0,0.0,0.0,39.01834,43.54662,6.583456
0,577,0,True,False,False,0.0,0.0,0.0,1.0,0.0,63.815319,32.036996,13.3
0,578,0,True,False,False,0.0,0.0,0.0,1.0,0.0,96.017048,21.034175,1.9
0,579,0,True,False,False,0.0,0.0,1.0,0.0,0.0,48.678857,46.721218,6.583456
0,580,0,True,False,False,1.0,0.0,0.0,0.0,0.0,85.422157,22.981495,-3.0
0,581,0,True,False,False,0.0,0.0,0.0,1.0,0.0,31.780201,13.925992,13.3
0,582,0,True,False,False,0.0,0.0,0.0,1.0,0.0,25.974791,17.5936,13.3
0,583,0,True,False,False,0.0,0.0,0.0,1.0,0.0,22.754618,43.26685,5.7
0,584,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.314271,35.931635,5.7
0,585,0,True,False,False,0.0,0.0,0.0,1.0,0.0,102.457394,21.034175,5.7
0,586,0,True,False,False,0.0,0.0,1.0,0.0,0.0,55.119203,43.546619,6.583456
0,587,0,True,False,False,0.0,0.0,0.0,1.0,0.0,73.475837,32.036996,9.5
0,588,0,True,False,False,1.0,0.0,0.0,0.0,0.0,9.366043,81.057785,-3.0
0,589,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.314271,43.26685,13.3
0,590,0,True,False,False,1.0,0.0,0.0,0.0,0.0,9.366043,73.798248,-3.0
0,591,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.681709,71.863697,17.1
0,592,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.035492,28.369388,13.3
0,593,0,True,False,False,0.0,0.0,0.0,1.0,0.0,16.31427,28.596421,1.9
0,594,0,True,False,False,0.0,0.0,0.0,1.0,0.0,79.916183,21.034175,1.9
0,595,0,True,False,False,0.0,0.0,0.0,1.0,0.0,67.035492,21.034175,1.9
0,596,0,True,False,False,0.0,0.0,0.0,1.0,0.0,86.35653,32.036996,5.7
0,597,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.220069,62.594205,1.9
0,598,0,True,False,False,1.0,0.0,0.0,0.0,0.0,85.422157,81.057785,-3.0
0,599,0,True,False,False,1.0,0.0,0.0,0.0,0.0,43.16876,22.981495,-3.0
