graph_id,node_id,label,train_mask,val_mask,test_mask,feat_zoning_type_0,feat_zoning_type_1,feat_zoning_type_2,feat_zoning_type_3,feat_connectivity_0,feat_connectivity_1,feat_connectivity_2
0,429,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,430,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,431,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,432,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,433,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,434,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,435,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,436,4,False,False,True,0,1,0,0,0.0,0.857143,0.142857
0,437,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,438,4,False,False,True,0,1,0,0,0.2,0.0,0.8
0,439,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,440,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,441,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,442,4,False,False,True,0,1,0,0,0.2,0.0,0.8
0,443,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,444,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,445,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,446,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,447,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,448,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,449,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,450,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,451,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,452,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,453,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,454,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,455,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,456,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,457,4,False,False,True,0,1,0,0,0.0,0.857143,0.142857
0,458,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,459,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,460,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,461,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,462,4,False,False,True,0,1,0,0,0.0,0.857143,0.142857
0,463,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,464,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,465,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,466,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,467,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,468,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,469,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,470,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,471,4,False,False,True,0,1,0,0,0.0,0.857143,0.142857
0,472,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,473,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,474,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,475,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,476,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,477,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,478,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,479,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,480,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,481,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,482,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,483,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,484,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,485,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,486,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,487,6,False,False,True,0,0,1,0,0.0,1.0,0.0
0,488,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,489,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,490,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,491,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,492,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,493,4,False,False,True,0,1,0,0,0.0,0.857143,0.142857
0,494,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,495,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,496,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,497,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,498,4,False,False,True,0,1,0,0,0.0,0.857143,0.142857
0,499,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,500,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,501,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,502,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,503,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,504,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,505,4,False,False,True,0,1,0,0,0.0,0.75,0.25
0,506,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,507,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,508,2,False,False,True,0,1,0,0,0.0,1.0,0.0
0,509,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,510,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,511,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,512,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,513,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,514,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,515,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,516,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,517,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,518,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,519,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,520,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,521,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,522,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,523,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,524,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,525,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,526,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,527,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,528,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,529,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,530,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,531,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,532,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,533,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,534,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,535,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,536,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,537,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,538,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,539,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,540,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,541,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,542,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,543,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,544,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,545,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,546,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,547,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,548,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,549,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,550,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,551,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,552,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,553,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,554,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,555,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,556,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,557,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,558,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,559,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,560,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,561,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,562,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,563,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,564,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,565,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,566,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,567,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,568,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,569,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,570,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,571,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,572,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,573,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,574,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,575,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,576,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,577,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,578,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,579,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,580,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,581,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,582,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,583,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,584,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,585,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,586,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,587,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,588,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,589,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,590,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,591,4,False,False,True,0,1,0,0,0.0,0.857143,0.142857
0,592,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,593,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,594,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,595,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,596,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,597,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,598,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,599,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,600,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,601,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,602,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,603,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,604,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,605,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,606,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,607,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,608,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,609,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,610,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,611,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,612,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,613,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,614,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,615,7,False,False,True,0,0,1,0,0.0,1.0,0.0
0,616,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,617,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,618,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,619,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,620,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,621,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,622,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,623,0,False,False,True,1,0,0,0,0.0,1.0,0.0
0,624,4,False,False,True,0,1,0,0,0.0,0.857143,0.142857
0,625,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,626,8,False,False,True,0,0,0,1,0.0,1.0,0.0
0,627,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,628,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,629,4,False,False,True,0,1,0,0,0.0,1.0,0.0
0,630,1,False,False,True,0,1,0,0,0.0,1.0,0.0
0,631,4,False,False,True,0,1,0,0,0.0,1.0,0.0
